n,term,is_fashion,fashion_category,corpus_freq
1,pony,False,non_fashion,36
1,practice,False,non_fashion,36
1,prize,False,non_fashion,36
1,purse,False,non_fashion,36
1,quintessential,False,non_fashion,36
1,scarlet,False,non_fashion,36
1,showpiece,False,non_fashion,36
1,smoke,False,non_fashion,36
1,specialty,False,non_fashion,36
1,spray,False,non_fashion,36
1,suspender,False,non_fashion,36
1,swan,False,non_fashion,36
1,tangerine,False,non_fashion,36
1,wispy,False,non_fashion,36
1,aqua,False,non_fashion,35
1,argument,False,non_fashion,35
1,artisan,False,non_fashion,35
1,bent,False,non_fashion,35
1,cinematic,False,non_fashion,35
1,circus,False,non_fashion,35
1,claim,False,non_fashion,35
1,clip,False,non_fashion,35
1,demand,False,non_fashion,35
1,disc,False,non_fashion,35
1,duffel,False,non_fashion,35
1,eastern,False,non_fashion,35
1,fluidity,False,non_fashion,35
1,front,False,non_fashion,35
1,gender,False,non_fashion,35
1,genuine,False,non_fashion,35
1,glimpse,False,non_fashion,35
1,glory,False,non_fashion,35
1,guipure,False,non_fashion,35
1,indication,False,non_fashion,35
1,jungle,False,non_fashion,35
1,kaleidoscopic,False,non_fashion,35
1,misstep,False,non_fashion,35
1,palazzo,False,non_fashion,35
1,peach,False,non_fashion,35
1,poor,False,non_fashion,35
1,pragmatic,False,non_fashion,35
1,push,False,non_fashion,35
1,salon,False,non_fashion,35
1,selling,False,non_fashion,35
1,showstopper,False,non_fashion,35
1,spirited,False,non_fashion,35
1,swag,False,non_fashion,35
1,swagger,False,non_fashion,35
1,swath,False,non_fashion,35
1,target,False,non_fashion,35
1,tip,False,non_fashion,35
1,unstructured,False,non_fashion,35
1,vertical,False,non_fashion,35
1,watercolor,False,non_fashion,35
1,yard,False,non_fashion,35
1,birthday,False,non_fashion,34
1,bottom,False,non_fashion,34
1,butter,False,non_fashion,34
1,cluster,False,non_fashion,34
1,corsetry,False,non_fashion,34
1,critic,False,non_fashion,34
1,cup,False,non_fashion,34
1,curved,False,non_fashion,34
1,dangerous,False,non_fashion,34
1,death,False,non_fashion,34
1,dominant,False,non_fashion,34
1,envelope,False,non_fashion,34
1,gang,False,non_fashion,34
1,gigantic,False,non_fashion,34
1,grass,False,non_fashion,34
1,habit,False,non_fashion,34
1,initial,False,non_fashion,34
1,insider,False,non_fashion,34
1,investment,False,non_fashion,34
1,kicky,False,non_fashion,34
1,laced,False,non_fashion,34
1,limit,False,non_fashion,34
1,mainstream,False,non_fashion,34
1,mill,False,non_fashion,34
1,motocross,False,non_fashion,34
1,naughty,False,non_fashion,34
1,overload,False,non_fashion,34
1,peer,False,non_fashion,34
1,pendant,False,non_fashion,34
1,political,False,non_fashion,34
1,portion,False,non_fashion,34
1,reflective,False,non_fashion,34
1,siren,False,non_fashion,34
1,site,False,non_fashion,34
1,skull,False,non_fashion,34
1,subtlety,False,non_fashion,34
1,tomboy,False,non_fashion,34
1,touchstone,False,non_fashion,34
1,treasure,False,non_fashion,34
1,versatile,False,non_fashion,34
1,wig,False,non_fashion,34
1,abundance,False,non_fashion,33
1,advantage,False,non_fashion,33
1,bangle,False,non_fashion,33
1,chandelier,False,non_fashion,33
1,childhood,False,non_fashion,33
1,chine,False,non_fashion,33
1,clarity,False,non_fashion,33
1,consciousness,False,non_fashion,33
1,cummerbund,False,non_fashion,33
1,diverse,False,non_fashion,33
1,dos,False,non_fashion,33
1,dressmaker,False,non_fashion,33
1,elevated,False,non_fashion,33
1,extension,False,non_fashion,33
1,extravaganza,False,non_fashion,33
1,fab,False,non_fashion,33
1,festival,False,non_fashion,33
1,fish,False,non_fashion,33
1,fitted,False,non_fashion,33
1,fringed,False,non_fashion,33
1,girlfriend,False,non_fashion,33
1,hairdo,False,non_fashion,33
1,handmade,False,non_fashion,33
1,immediate,False,non_fashion,33
1,independent,False,non_fashion,33
1,magpie,False,non_fashion,33
1,mystery,False,non_fashion,33
1,namesake,False,non_fashion,33
1,offbeat,False,non_fashion,33
1,orchid,False,non_fashion,33
1,overwrought,False,non_fashion,33
1,patchworked,False,non_fashion,33
1,penchant,False,non_fashion,33
1,realm,False,non_fashion,33
1,requisite,False,non_fashion,33
1,reversible,False,non_fashion,33
1,shimmering,False,non_fashion,33
1,slate,False,non_fashion,33
1,slow,False,non_fashion,33
1,smattering,False,non_fashion,33
1,snappy,False,non_fashion,33
1,son,False,non_fashion,33
1,south,False,non_fashion,33
1,strain,False,non_fashion,33
1,swiss,False,non_fashion,33
1,tailcoat,False,non_fashion,33
1,talented,False,non_fashion,33
1,testament,False,non_fashion,33
1,tiger,False,non_fashion,33
1,toughness,False,non_fashion,33
1,trail,False,non_fashion,33
1,transition,False,non_fashion,33
1,translucent,False,non_fashion,33
1,tuck,False,non_fashion,33
1,yoke,False,non_fashion,33
1,alligator,False,non_fashion,32
1,attraction,False,non_fashion,32
1,cast,False,non_fashion,32
1,ceiling,False,non_fashion,32
1,challenging,False,non_fashion,32
1,combat,False,non_fashion,32
1,comeback,False,non_fashion,32
1,considerable,False,non_fashion,32
1,coup,False,non_fashion,32
1,dove,False,non_fashion,32
1,equestrian,False,non_fashion,32
1,excited,False,non_fashion,32
1,flaring,False,non_fashion,32
1,fluffy,False,non_fashion,32
1,gamine,False,non_fashion,32
1,ghost,False,non_fashion,32
1,graduate,False,non_fashion,32
1,grommet,False,non_fashion,32
1,haired,False,non_fashion,32
1,help,False,non_fashion,32
1,knockout,False,non_fashion,32
1,miniature,False,non_fashion,32
1,moir,False,non_fashion,32
1,overwhelming,False,non_fashion,32
1,perforated,False,non_fashion,32
1,perspective,False,non_fashion,32
1,placement,False,non_fashion,32
1,poetry,False,non_fashion,32
1,ponchos,False,non_fashion,32
1,pristine,False,non_fashion,32
1,puzzle,False,non_fashion,32
1,razor,False,non_fashion,32
1,saunder,False,non_fashion,32
1,shimmery,False,non_fashion,32
1,slew,False,non_fashion,32
1,sliver,False,non_fashion,32
1,spaghetti,False,non_fashion,32
1,stop,False,non_fashion,32
1,studded,False,non_fashion,32
1,tableau,False,non_fashion,32
1,template,False,non_fashion,32
1,triple,False,non_fashion,32
1,truth,False,non_fashion,32
1,uncomplicated,False,non_fashion,32
1,afraid,False,non_fashion,31
1,album,False,non_fashion,31
1,appreciation,False,non_fashion,31
1,austerity,False,non_fashion,31
1,basketball,False,non_fashion,31
1,border,False,non_fashion,31
1,broadtail,False,non_fashion,31
1,capital,False,non_fashion,31
1,chaos,False,non_fashion,31
1,constant,False,non_fashion,31
1,darling,False,non_fashion,31
1,delightful,False,non_fashion,31
1,dotted,False,non_fashion,31
1,dripping,False,non_fashion,31
1,energetic,False,non_fashion,31
1,exuberance,False,non_fashion,31
1,fame,False,non_fashion,31
1,fishtail,False,non_fashion,31
1,foray,False,non_fashion,31
1,frisson,False,non_fashion,31
1,fruit,False,non_fashion,31
1,fundamental,False,non_fashion,31
1,gamut,False,non_fashion,31
1,gig,False,non_fashion,31
1,hipster,False,non_fashion,31
1,holiday,False,non_fashion,31
1,hope,False,non_fashion,31
1,interview,False,non_fashion,31
1,joy,False,non_fashion,31
1,legend,False,non_fashion,31
1,letter,False,non_fashion,31
1,limited,False,non_fashion,31
1,logical,False,non_fashion,31
1,magical,False,non_fashion,31
1,martin,False,non_fashion,31
1,milanese,False,non_fashion,31
1,moto,False,non_fashion,31
1,musical,False,non_fashion,31
1,natty,False,non_fashion,31
1,newness,False,non_fashion,31
1,offer,False,non_fashion,31
1,outer,False,non_fashion,31
1,padded,False,non_fashion,31
1,parallel,False,non_fashion,31
1,peculiar,False,non_fashion,31
1,phrase,False,non_fashion,31
1,plane,False,non_fashion,31
1,purity,False,non_fashion,31
1,rebellious,False,non_fashion,31
1,revolutionary,False,non_fashion,31
1,rise,False,non_fashion,31
1,service,False,non_fashion,31
1,support,False,non_fashion,31
1,ton,False,non_fashion,31
1,tongue,False,non_fashion,31
1,topcoat,False,non_fashion,31
1,vague,False,non_fashion,31
1,wheel,False,non_fashion,31
1,angel,False,non_fashion,30
1,backstory,False,non_fashion,30
1,beret,False,non_fashion,30
1,breakthrough,False,non_fashion,30
1,chord,False,non_fashion,30
1,contrary,False,non_fashion,30
1,definition,False,non_fashion,30
1,detachable,False,non_fashion,30
1,ditto,False,non_fashion,30
1,diva,False,non_fashion,30
1,fashionable,False,non_fashion,30
1,few,False,non_fashion,30
1,fisherman,False,non_fashion,30
1,gloss,False,non_fashion,30
1,grouping,False,non_fashion,30
1,hefty,False,non_fashion,30
1,ikat,False,non_fashion,30
1,legion,False,non_fashion,30
1,nail,False,non_fashion,30
1,obsessive,False,non_fashion,30
1,persuasive,False,non_fashion,30
1,pleasing,False,non_fashion,30
1,poufy,False,non_fashion,30
1,repetition,False,non_fashion,30
1,seller,False,non_fashion,30
1,simon,False,non_fashion,30
1,slice,False,non_fashion,30
1,streamer,False,non_fashion,30
1,swatch,False,non_fashion,30
1,swirling,False,non_fashion,30
1,tenth,False,non_fashion,30
1,abstraction,False,non_fashion,29
1,adult,False,non_fashion,29
1,ample,False,non_fashion,29
1,anti,False,non_fashion,29
1,arch,False,non_fashion,29
1,arrival,False,non_fashion,29
1,assortment,False,non_fashion,29
1,attire,False,non_fashion,29
1,aviator,False,non_fashion,29
1,bite,False,non_fashion,29
1,breath,False,non_fashion,29
1,brushstroke,False,non_fashion,29
1,charge,False,non_fashion,29
1,cohesive,False,non_fashion,29
1,criticism,False,non_fashion,29
1,dull,False,non_fashion,29
1,dutch,False,non_fashion,29
1,environment,False,non_fashion,29
1,exact,False,non_fashion,29
1,fatigue,False,non_fashion,29
1,filmy,False,non_fashion,29
1,folkloric,False,non_fashion,29
1,furniture,False,non_fashion,29
1,fusion,False,non_fashion,29
1,futurism,False,non_fashion,29
1,gladiator,False,non_fashion,29
1,gossamer,False,non_fashion,29
1,grain,False,non_fashion,29
1,gunmetal,False,non_fashion,29
1,hundred,False,non_fashion,29
1,imaginary,False,non_fashion,29
1,interplay,False,non_fashion,29
1,marble,False,non_fashion,29
1,meeting,False,non_fashion,29
1,monochromatic,False,non_fashion,29
1,museum,False,non_fashion,29
1,musician,False,non_fashion,29
1,mutton,False,non_fashion,29
1,officer,False,non_fashion,29
1,pelt,False,non_fashion,29
1,perennial,False,non_fashion,29
1,racer,False,non_fashion,29
1,rectangle,False,non_fashion,29
1,relevance,False,non_fashion,29
1,religious,False,non_fashion,29
1,richness,False,non_fashion,29
1,romp,False,non_fashion,29
1,ruff,False,non_fashion,29
1,sensuous,False,non_fashion,29
1,shoot,False,non_fashion,29
1,singular,False,non_fashion,29
1,stand,False,non_fashion,29
1,substance,False,non_fashion,29
1,tenure,False,non_fashion,29
1,test,False,non_fashion,29
1,theatric,False,non_fashion,29
1,thousand,False,non_fashion,29
1,ticket,False,non_fashion,29
1,translation,False,non_fashion,29
1,trope,False,non_fashion,29
1,visit,False,non_fashion,29
1,worker,False,non_fashion,29
1,achievement,False,non_fashion,28
1,aware,False,non_fashion,28
1,balanced,False,non_fashion,28
1,bank,False,non_fashion,28
1,careful,False,non_fashion,28
1,cash,False,non_fashion,28
1,chapter,False,non_fashion,28
1,chill,False,non_fashion,28
1,chinchilla,False,non_fashion,28
1,chunk,False,non_fashion,28
1,counterpart,False,non_fashion,28
1,distraction,False,non_fashion,28
1,emotion,False,non_fashion,28
1,exceptional,False,non_fashion,28
1,explosion,False,non_fashion,28
1,eyed,False,non_fashion,28
1,faint,False,non_fashion,28
1,fearless,False,non_fashion,28
1,finesse,False,non_fashion,28
1,fixation,False,non_fashion,28
1,football,False,non_fashion,28
1,gun,False,non_fashion,28
1,handed,False,non_fashion,28
1,headgear,False,non_fashion,28
1,hook,False,non_fashion,28
1,incredible,False,non_fashion,28
1,ink,False,non_fashion,28
1,integral,False,non_fashion,28
1,introduction,False,non_fashion,28
1,ism,False,non_fashion,28
1,kudo,False,non_fashion,28
1,lacquered,False,non_fashion,28
1,lambskin,False,non_fashion,28
1,leitmotif,False,non_fashion,28
1,madness,False,non_fashion,28
1,maillot,False,non_fashion,28
1,overdone,False,non_fashion,28
1,panty,False,non_fashion,28
1,pinstriped,False,non_fashion,28
1,placket,False,non_fashion,28
1,pompom,False,non_fashion,28
1,quilted,False,non_fashion,28
1,resource,False,non_fashion,28
1,rigid,False,non_fashion,28
1,rugged,False,non_fashion,28
1,sinister,False,non_fashion,28
1,smoky,False,non_fashion,28
1,smooth,False,non_fashion,28
1,souvenir,False,non_fashion,28
1,spectator,False,non_fashion,28
1,stack,False,non_fashion,28
1,stiletto,False,non_fashion,28
1,superfluous,False,non_fashion,28
1,supermodel,False,non_fashion,28
1,tag,False,non_fashion,28
1,tattoo,False,non_fashion,28
1,triangular,False,non_fashion,28
1,unadorned,False,non_fashion,28
1,undercurrent,False,non_fashion,28
1,zigzag,False,non_fashion,28
1,zippered,False,non_fashion,28
1,australian,False,non_fashion,27
1,bikinis,False,non_fashion,27
1,bulk,False,non_fashion,27
1,bullion,False,non_fashion,27
1,buttery,False,non_fashion,27
1,calm,False,non_fashion,27
1,continuation,False,non_fashion,27
1,crown,False,non_fashion,27
1,danger,False,non_fashion,27
1,devoted,False,non_fashion,27
1,embossed,False,non_fashion,27
1,excuse,False,non_fashion,27
1,flyaway,False,non_fashion,27
1,giddy,False,non_fashion,27
1,gimmick,False,non_fashion,27
1,girlish,False,non_fashion,27
1,glitz,False,non_fashion,27
1,handle,False,non_fashion,27
1,harlequin,False,non_fashion,27
1,headpiece,False,non_fashion,27
1,impulse,False,non_fashion,27
1,jarring,False,non_fashion,27
1,jazz,False,non_fashion,27
1,juxtaposition,False,non_fashion,27
1,kitten,False,non_fashion,27
1,logic,False,non_fashion,27
1,magenta,False,non_fashion,27
1,method,False,non_fashion,27
1,mien,False,non_fashion,27
1,neckpiece,False,non_fashion,27
1,pleating,False,non_fashion,27
1,pull,False,non_fashion,27
1,radical,False,non_fashion,27
1,rebel,False,non_fashion,27
1,riding,False,non_fashion,27
1,roman,False,non_fashion,27
1,rush,False,non_fashion,27
1,sensation,False,non_fashion,27
1,sensitive,False,non_fashion,27
1,sidewalk,False,non_fashion,27
1,steel,False,non_fashion,27
1,streetwise,False,non_fashion,27
1,stroke,False,non_fashion,27
1,superb,False,non_fashion,27
1,teenager,False,non_fashion,27
1,tempting,False,non_fashion,27
1,tomato,False,non_fashion,27
1,toned,False,non_fashion,27
1,traffic,False,non_fashion,27
1,vent,False,non_fashion,27
1,wire,False,non_fashion,27
1,wrapping,False,non_fashion,27
1,account,False,non_fashion,26
1,adventurous,False,non_fashion,26
1,affordable,False,non_fashion,26
1,allure,False,non_fashion,26
1,apple,False,non_fashion,26
1,bedroom,False,non_fashion,26
1,brave,False,non_fashion,26
1,brick,False,non_fashion,26
1,budget,False,non_fashion,26
1,collector,False,non_fashion,26
1,connotation,False,non_fashion,26
1,crisscross,False,non_fashion,26
1,daring,False,non_fashion,26
1,decadence,False,non_fashion,26
1,destination,False,non_fashion,26
1,determined,False,non_fashion,26
1,discreet,False,non_fashion,26
1,engine,False,non_fashion,26
1,entry,False,non_fashion,26
1,far,False,non_fashion,26
1,fastening,False,non_fashion,26
1,flow,False,non_fashion,26
1,freshness,False,non_fashion,26
1,frontier,False,non_fashion,26
1,froth,False,non_fashion,26
1,gift,False,non_fashion,26
1,globe,False,non_fashion,26
1,grandmother,False,non_fashion,26
1,grecian,False,non_fashion,26
1,growth,False,non_fashion,26
1,handwork,False,non_fashion,26
1,healthy,False,non_fashion,26
1,incongruous,False,non_fashion,26
1,ingenuity,False,non_fashion,26
1,inky,False,non_fashion,26
1,junior,False,non_fashion,26
1,king,False,non_fashion,26
1,lens,False,non_fashion,26
1,lively,False,non_fashion,26
1,mexican,False,non_fashion,26
1,nomad,False,non_fashion,26
1,papery,False,non_fashion,26
1,platinum,False,non_fashion,26
1,player,False,non_fashion,26
1,plus,False,non_fashion,26
1,projection,False,non_fashion,26
1,prom,False,non_fashion,26
1,quibble,False,non_fashion,26
1,quotient,False,non_fashion,26
1,race,False,non_fashion,26
1,racy,False,non_fashion,26
1,responsible,False,non_fashion,26
1,reviewer,False,non_fashion,26
1,ride,False,non_fashion,26
1,rustic,False,non_fashion,26
1,science,False,non_fashion,26
1,shortage,False,non_fashion,26
1,spongy,False,non_fashion,26
1,sportiness,False,non_fashion,26
1,stately,False,non_fashion,26
1,surprised,False,non_fashion,26
1,theysken,False,non_fashion,26
1,thoughtful,False,non_fashion,26
1,uneven,False,non_fashion,26
1,unfussy,False,non_fashion,26
1,upcoming,False,non_fashion,26
1,uptown,False,non_fashion,26
1,wet,False,non_fashion,26
1,workout,False,non_fashion,26
1,appetite,False,non_fashion,25
1,ballooning,False,non_fashion,25
1,battle,False,non_fashion,25
1,beaver,False,non_fashion,25
1,blast,False,non_fashion,25
1,classy,False,non_fashion,25
1,coffee,False,non_fashion,25
1,coherent,False,non_fashion,25
1,conclusion,False,non_fashion,25
1,corsage,False,non_fashion,25
1,crimson,False,non_fashion,25
1,crinkle,False,non_fashion,25
1,crucial,False,non_fashion,25
1,dart,False,non_fashion,25
1,disparate,False,non_fashion,25
1,dollar,False,non_fashion,25
1,dolman,False,non_fashion,25
1,duality,False,non_fashion,25
1,fanciful,False,non_fashion,25
1,flip,False,non_fashion,25
1,genre,False,non_fashion,25
1,glorious,False,non_fashion,25
1,gym,False,non_fashion,25
1,headdress,False,non_fashion,25
1,helm,False,non_fashion,25
1,hunter,False,non_fashion,25
1,kooky,False,non_fashion,25
1,lacing,False,non_fashion,25
1,lead,False,non_fashion,25
1,left,False,non_fashion,25
1,load,False,non_fashion,25
1,maturity,False,non_fashion,25
1,mouth,False,non_fashion,25
1,mélange,False,non_fashion,25
1,noise,False,non_fashion,25
1,notice,False,non_fashion,25
1,offhand,False,non_fashion,25
1,parkas,False,non_fashion,25
1,piano,False,non_fashion,25
1,primal,False,non_fashion,25
1,propriety,False,non_fashion,25
1,raccoon,False,non_fashion,25
1,release,False,non_fashion,25
1,review,False,non_fashion,25
1,seed,False,non_fashion,25
1,sensational,False,non_fashion,25
1,sentiment,False,non_fashion,25
1,sheet,False,non_fashion,25
1,shirtwaist,False,non_fashion,25
1,sloppy,False,non_fashion,25
1,stake,False,non_fashion,25
1,stint,False,non_fashion,25
1,stovepipe,False,non_fashion,25
1,streetwear,False,non_fashion,25
1,surrealist,False,non_fashion,25
1,traveler,False,non_fashion,25
1,understatement,False,non_fashion,25
1,witchy,False,non_fashion,25
1,adventure,False,non_fashion,24
1,alluring,False,non_fashion,24
1,armhole,False,non_fashion,24
1,autumn,False,non_fashion,24
1,babe,False,non_fashion,24
1,botanical,False,non_fashion,24
1,boundary,False,non_fashion,24
1,bread,False,non_fashion,24
1,buzzword,False,non_fashion,24
1,canny,False,non_fashion,24
1,cause,False,non_fashion,24
1,caviar,False,non_fashion,24
1,checkerboard,False,non_fashion,24
1,college,False,non_fashion,24
1,concession,False,non_fashion,24
1,consistency,False,non_fashion,24
1,countryside,False,non_fashion,24
1,curly,False,non_fashion,24
1,dancing,False,non_fashion,24
1,decorous,False,non_fashion,24
1,delicacy,False,non_fashion,24
1,devotee,False,non_fashion,24
1,dialogue,False,non_fashion,24
1,dynamic,False,non_fashion,24
1,encrusted,False,non_fashion,24
1,expert,False,non_fashion,24
1,expertise,False,non_fashion,24
1,extended,False,non_fashion,24
1,feature,False,non_fashion,24
1,foam,False,non_fashion,24
1,fragrance,False,non_fashion,24
1,function,False,non_fashion,24
1,fuss,False,non_fashion,24
1,granny,False,non_fashion,24
1,imaginative,False,non_fashion,24
1,intelligent,False,non_fashion,24
1,manifesto,False,non_fashion,24
1,maximalist,False,non_fashion,24
1,melancholy,False,non_fashion,24
1,midst,False,non_fashion,24
1,outrageous,False,non_fashion,24
1,oxford,False,non_fashion,24
1,paneling,False,non_fashion,24
1,pastiche,False,non_fashion,24
1,persian,False,non_fashion,24
1,plethora,False,non_fashion,24
1,president,False,non_fashion,24
1,prime,False,non_fashion,24
1,protection,False,non_fashion,24
1,quirk,False,non_fashion,24
1,racing,False,non_fashion,24
1,recognition,False,non_fashion,24
1,revolution,False,non_fashion,24
1,save,False,non_fashion,24
1,seamless,False,non_fashion,24
1,sheepskin,False,non_fashion,24
1,shimmer,False,non_fashion,24
1,specialist,False,non_fashion,24
1,stripey,False,non_fashion,24
1,suited,False,non_fashion,24
1,swimwear,False,non_fashion,24
1,terra,False,non_fashion,24
1,tired,False,non_fashion,24
1,urbane,False,non_fashion,24
1,versatility,False,non_fashion,24
1,viscose,False,non_fashion,24
1,warmth,False,non_fashion,24
1,whistle,False,non_fashion,24
1,akin,False,non_fashion,23
1,ante,False,non_fashion,23
1,aplenty,False,non_fashion,23
1,authentic,False,non_fashion,23
1,authority,False,non_fashion,23
1,bet,False,non_fashion,23
1,billowy,False,non_fashion,23
1,bling,False,non_fashion,23
1,blonde,False,non_fashion,23
1,centric,False,non_fashion,23
1,chubbie,False,non_fashion,23
1,competitive,False,non_fashion,23
1,compliment,False,non_fashion,23
1,concert,False,non_fashion,23
1,cone,False,non_fashion,23
1,craze,False,non_fashion,23
1,dirty,False,non_fashion,23
1,distant,False,non_fashion,23
1,documentary,False,non_fashion,23
1,dragon,False,non_fashion,23
1,drink,False,non_fashion,23
1,droopy,False,non_fashion,23
1,dust,False,non_fashion,23
1,economic,False,non_fashion,23
1,estate,False,non_fashion,23
1,exclusive,False,non_fashion,23
1,executive,False,non_fashion,23
1,exposure,False,non_fashion,23
1,fleece,False,non_fashion,23
1,flick,False,non_fashion,23
1,flock,False,non_fashion,23
1,forceful,False,non_fashion,23
1,formality,False,non_fashion,23
1,honest,False,non_fashion,23
1,hoop,False,non_fashion,23
1,ill,False,non_fashion,23
1,improvement,False,non_fashion,23
1,labor,False,non_fashion,23
1,majority,False,non_fashion,23
1,messy,False,non_fashion,23
1,minimum,False,non_fashion,23
1,mistake,False,non_fashion,23
1,multitude,False,non_fashion,23
1,muscle,False,non_fashion,23
1,mushroom,False,non_fashion,23
1,naive,False,non_fashion,23
1,northern,False,non_fashion,23
1,ocean,False,non_fashion,23
1,ode,False,non_fashion,23
1,owl,False,non_fashion,23
1,peony,False,non_fashion,23
1,pit,False,non_fashion,23
1,preoccupation,False,non_fashion,23
1,prettiest,False,non_fashion,23
1,prop,False,non_fashion,23
1,protective,False,non_fashion,23
1,raison,False,non_fashion,23
1,reflection,False,non_fashion,23
1,saccharine,False,non_fashion,23
1,scuba,False,non_fashion,23
1,seaside,False,non_fashion,23
1,shy,False,non_fashion,23
1,spiral,False,non_fashion,23
1,splashy,False,non_fashion,23
1,staging,False,non_fashion,23
1,stellar,False,non_fashion,23
1,surf,False,non_fashion,23
1,tad,False,non_fashion,23
1,tapering,False,non_fashion,23
1,tomorrow,False,non_fashion,23
1,treat,False,non_fashion,23
1,vaguely,False,non_fashion,23
1,varied,False,non_fashion,23
1,veil,False,non_fashion,23
1,absolute,False,non_fashion,22
1,affection,False,non_fashion,22
1,ambassador,False,non_fashion,22
1,antidote,False,non_fashion,22
1,apparel,False,non_fashion,22
1,approachable,False,non_fashion,22
1,arty,False,non_fashion,22
1,bordeaux,False,non_fashion,22
1,bouffant,False,non_fashion,22
1,cloak,False,non_fashion,22
1,coherence,False,non_fashion,22
1,comic,False,non_fashion,22
1,community,False,non_fashion,22
1,concern,False,non_fashion,22
1,confusion,False,non_fashion,22
1,crowded,False,non_fashion,22
1,dainty,False,non_fashion,22
1,divide,False,non_fashion,22
1,epic,False,non_fashion,22
1,fatale,False,non_fashion,22
1,financial,False,non_fashion,22
1,floaty,False,non_fashion,22
1,folksy,False,non_fashion,22
1,furrier,False,non_fashion,22
1,grungy,False,non_fashion,22
1,guard,False,non_fashion,22
1,headline,False,non_fashion,22
1,heather,False,non_fashion,22
1,imagery,False,non_fashion,22
1,intelligence,False,non_fashion,22
1,interlude,False,non_fashion,22
1,internet,False,non_fashion,22
1,jaunty,False,non_fashion,22
1,justice,False,non_fashion,22
1,knowledge,False,non_fashion,22
1,language,False,non_fashion,22
1,license,False,non_fashion,22
1,lilac,False,non_fashion,22
1,living,False,non_fashion,22
1,lizard,False,non_fashion,22
1,looking,False,non_fashion,22
1,martial,False,non_fashion,22
1,mastery,False,non_fashion,22
1,meantime,False,non_fashion,22
1,medallion,False,non_fashion,22
1,mess,False,non_fashion,22
1,milk,False,non_fashion,22
1,mysterious,False,non_fashion,22
1,negative,False,non_fashion,22
1,nomadic,False,non_fashion,22
1,opener,False,non_fashion,22
1,outline,False,non_fashion,22
1,outsider,False,non_fashion,22
1,peace,False,non_fashion,22
1,peachy,False,non_fashion,22
1,pleased,False,non_fashion,22
1,prep,False,non_fashion,22
1,pride,False,non_fashion,22
1,procession,False,non_fashion,22
1,rarefied,False,non_fashion,22
1,raspberry,False,non_fashion,22
1,rectangular,False,non_fashion,22
1,reinterpretation,False,non_fashion,22
1,reliable,False,non_fashion,22
1,ripe,False,non_fashion,22
1,ruched,False,non_fashion,22
1,san,False,non_fashion,22
1,satchel,False,non_fashion,22
1,scallop,False,non_fashion,22
1,slack,False,non_fashion,22
1,slant,False,non_fashion,22
1,soldier,False,non_fashion,22
1,swedish,False,non_fashion,22
1,synonymous,False,non_fashion,22
1,throat,False,non_fashion,22
1,trippy,False,non_fashion,22
1,undulating,False,non_fashion,22
1,verve,False,non_fashion,22
1,academic,False,non_fashion,21
1,accomplishment,False,non_fashion,21
1,active,False,non_fashion,21
1,advance,False,non_fashion,21
1,alien,False,non_fashion,21
1,antic,False,non_fashion,21
1,bandanna,False,non_fashion,21
1,bat,False,non_fashion,21
1,bike,False,non_fashion,21
1,blond,False,non_fashion,21
1,bouncy,False,non_fashion,21
1,brainer,False,non_fashion,21
1,bucket,False,non_fashion,21
1,chrome,False,non_fashion,21
1,comer,False,non_fashion,21
1,contender,False,non_fashion,21
1,cost,False,non_fashion,21
1,critical,False,non_fashion,21
1,crush,False,non_fashion,21
1,devotion,False,non_fashion,21
1,entertainment,False,non_fashion,21
1,eponymous,False,non_fashion,21
1,esprit,False,non_fashion,21
1,expense,False,non_fashion,21
1,flora,False,non_fashion,21
1,fortune,False,non_fashion,21
1,fringing,False,non_fashion,21
1,glow,False,non_fashion,21
1,hawaiian,False,non_fashion,21
1,headquarters,False,non_fashion,21
1,heady,False,non_fashion,21
1,hero,False,non_fashion,21
1,horizon,False,non_fashion,21
1,horsehair,False,non_fashion,21
1,hothouse,False,non_fashion,21
1,insouciant,False,non_fashion,21
1,integrity,False,non_fashion,21
1,kaleidoscope,False,non_fashion,21
1,knitting,False,non_fashion,21
1,lattice,False,non_fashion,21
1,laugh,False,non_fashion,21
1,luck,False,non_fashion,21
1,mac,False,non_fashion,21
1,manufacturer,False,non_fashion,21
1,masterful,False,non_fashion,21
1,mold,False,non_fashion,21
1,mule,False,non_fashion,21
1,mundane,False,non_fashion,21
1,myriad,False,non_fashion,21
1,neo,False,non_fashion,21
1,oil,False,non_fashion,21
1,partnership,False,non_fashion,21
1,photography,False,non_fashion,21
1,pitch,False,non_fashion,21
1,planet,False,non_fashion,21
1,plot,False,non_fashion,21
1,ponytail,False,non_fashion,21
1,pursuit,False,non_fashion,21
1,quest,False,non_fashion,21
1,reach,False,non_fashion,21
1,rear,False,non_fashion,21
1,sage,False,non_fashion,21
1,sample,False,non_fashion,21
1,seduction,False,non_fashion,21
1,setup,False,non_fashion,21
1,share,False,non_fashion,21
1,showman,False,non_fashion,21
1,silken,False,non_fashion,21
1,spell,False,non_fashion,21
1,spice,False,non_fashion,21
1,spike,False,non_fashion,21
1,steady,False,non_fashion,21
1,stick,False,non_fashion,21
1,sunburst,False,non_fashion,21
1,surfer,False,non_fashion,21
1,sync,False,non_fashion,21
1,tabard,False,non_fashion,21
1,tooth,False,non_fashion,21
1,trainer,False,non_fashion,21
1,trimming,False,non_fashion,21
