doc_id,year,chunk,dominant_topic,max_theta
3263,2010,7,5,0.725531914893617
3236,2010,7,1,0.5888888888888889
3458,2010,7,0,0.5617647058823529
3349,2010,7,7,0.7796296296296297
3324,2010,7,0,0.4525
3330,2010,7,6,0.4914893617021277
3320,2010,7,7,0.3658823529411765
3441,2010,7,6,0.3577777777777778
3256,2010,7,5,0.7862745098039216
3406,2010,7,3,0.3871428571428572
3415,2010,7,5,0.5017857142857143
3331,2010,7,9,0.9360655737704918
3371,2010,7,7,0.8106382978723404
3279,2010,7,8,0.5901960784313726
3329,2010,7,7,0.5910714285714286
3348,2010,7,3,0.5433734939759036
3419,2010,7,1,0.4228070175438597
3399,2010,7,4,0.5654545454545454
3447,2010,7,7,0.4306122448979592
3196,2010,7,1,0.8675675675675676
3354,2010,7,7,0.8080645161290323
3282,2010,7,4,0.2784615384615385
3233,2010,7,3,0.2903846153846153
3379,2010,7,4,0.7129032258064517
3210,2010,7,9,0.5022727272727273
3343,2010,7,2,0.7683333333333333
3344,2010,7,3,0.4333333333333333
3300,2010,7,7,0.4395833333333334
3262,2010,7,3,0.6098039215686275
3350,2010,7,6,0.4630769230769231
3216,2010,7,3,0.4621621621621622
3283,2010,7,3,0.7921052631578948
3209,2010,7,3,0.296078431372549
3251,2010,7,3,0.7285714285714285
3386,2010,7,3,0.4333333333333333
3319,2010,7,4,0.6341772151898735
3322,2010,7,3,0.3786885245901639
3396,2010,7,7,0.7840579710144928
3328,2010,7,1,0.6682539682539683
3238,2010,7,7,0.78
3338,2010,7,7,0.5015151515151516
3409,2010,7,4,0.6108695652173913
3268,2010,7,7,0.3253521126760563
3287,2010,7,8,0.3288461538461539
3266,2010,7,0,0.4575757575757576
3347,2010,7,6,0.4333333333333333
3474,2010,7,7,0.5857142857142857
3476,2010,7,7,0.6490196078431373
3433,2010,7,3,0.682608695652174
3463,2010,7,0,0.5113207547169811
3264,2010,7,3,0.4770491803278688
3442,2010,7,0,0.8132075471698114
3407,2010,7,7,0.8357142857142857
3292,2010,7,0,0.5787878787878789
3427,2010,7,4,0.7742857142857144
3226,2010,7,4,0.485483870967742
3440,2010,7,4,0.5604651162790698
3302,2010,7,1,0.6790322580645162
3397,2010,7,2,0.4217391304347826
3366,2010,7,0,0.5127659574468085
3336,2010,7,3,0.7477611940298508
3390,2010,7,4,0.4569620253164557
3436,2010,7,3,0.5980769230769231
3362,2010,7,7,0.7477611940298508
3363,2010,7,5,0.5442857142857143
3457,2010,7,7,0.4683333333333334
3280,2010,7,6,0.4403508771929825
3351,2010,7,3,0.6464285714285715
3467,2010,7,4,0.3765625
3270,2010,7,4,0.598780487804878
3244,2010,7,1,0.523913043478261
3471,2010,7,4,0.7696428571428572
3403,2010,7,4,0.4298701298701299
3217,2010,7,6,0.4833333333333333
3360,2010,7,2,0.6609756097560976
3380,2010,7,4,0.3986301369863014
3301,2010,7,5,0.5836363636363636
3370,2010,7,1,0.502
3284,2010,7,4,0.5362068965517242
3364,2010,7,3,0.4618421052631579
3414,2010,7,3,0.6755102040816326
3439,2010,7,4,0.4683333333333334
3212,2010,7,4,0.3447368421052632
3223,2010,7,0,0.3957746478873239
3323,2010,7,3,0.4784615384615385
3249,2010,7,3,0.3564516129032258
3405,2010,7,7,0.5980769230769231
3361,2010,7,2,0.4041666666666667
3317,2010,7,3,0.396969696969697
3265,2010,7,0,0.5016129032258064
3267,2010,7,7,0.5705882352941177
3272,2010,7,0,0.4604166666666667
3277,2010,7,4,0.6802469135802469
3404,2010,7,9,0.5328125
3239,2010,7,3,0.4940298507462686
3257,2010,7,3,0.5605504587155964
3242,2010,7,5,0.3926829268292683
3291,2010,7,1,0.3246153846153846
3312,2010,7,6,0.4608108108108108
3321,2010,7,1,0.5017241379310345
3373,2010,7,5,0.7260869565217392
3315,2010,7,7,0.4653846153846154
3303,2010,7,4,0.4534246575342466
3313,2010,7,3,0.7435483870967742
3227,2010,7,9,0.6490196078431373
3455,2010,7,0,0.4516666666666667
3253,2010,7,4,0.4736111111111111
3377,2010,7,7,0.6156626506024097
3245,2010,7,3,0.7787037037037037
3430,2010,7,6,0.6333333333333334
3468,2010,7,8,0.725531914893617
3429,2010,7,4,0.5261904761904762
3384,2010,7,3,0.385
3402,2010,7,7,0.7163265306122449
3462,2010,7,7,0.6346938775510205
3240,2010,7,1,0.6870370370370371
3207,2010,7,5,0.5897058823529412
3453,2010,7,3,0.8319148936170213
3326,2010,7,2,0.3285714285714286
3368,2010,7,3,0.6365853658536585
3542,2010,7,2,0.4658536585365854
3527,2010,7,5,0.4885714285714286
3647,2010,7,9,0.5490566037735849
3769,2010,7,1,0.6365853658536585
3544,2010,7,2,0.4547169811320755
3670,2010,7,2,0.3725806451612903
3556,2010,7,8,0.4702127659574468
3754,2010,7,2,0.4906976744186047
3625,2010,7,8,0.5767123287671233
3575,2010,7,3,0.3447761194029851
3617,2010,7,4,0.5640625
3559,2010,7,9,0.5318181818181819
3610,2010,7,5,0.3871794871794872
3784,2010,7,4,0.62
3485,2010,7,8,0.6513513513513514
3486,2010,7,0,0.5014705882352941
3691,2010,7,4,0.5289473684210527
3618,2010,7,1,0.6275000000000001
3582,2010,7,5,0.6882352941176471
3546,2010,7,1,0.582258064516129
3523,2010,7,8,0.6018181818181818
3608,2010,7,0,0.3701754385964912
3596,2010,7,9,0.4466666666666667
3591,2010,7,7,0.5133333333333334
3752,2010,7,7,0.6625
3727,2010,7,9,0.8022222222222223
3643,2010,7,3,0.4621621621621622
3528,2010,7,4,0.3156862745098039
3677,2010,7,3,0.4674418604651163
3669,2010,7,5,0.4169811320754717
3545,2010,7,6,0.6961904761904761
3713,2010,7,2,0.7468085106382979
3785,2010,7,0,0.5472727272727272
3717,2010,7,8,0.2611111111111111
3699,2010,7,1,0.5098360655737705
3537,2010,7,2,0.8973684210526316
3574,2010,7,8,0.7527777777777778
3516,2010,7,2,0.58875
3660,2010,7,4,0.7274193548387097
3765,2010,7,7,0.4081081081081081
3734,2010,7,0,0.7444444444444445
3776,2010,7,0,0.5074074074074074
3735,2010,7,9,0.8314285714285715
3649,2010,7,6,0.4340909090909091
3740,2010,7,0,0.5146341463414634
3741,2010,7,6,0.4170731707317073
3780,2010,7,9,0.4862068965517241
3637,2010,7,1,0.4462962962962963
3635,2010,7,2,0.4038961038961039
3630,2010,7,2,0.611864406779661
3636,2010,7,1,0.6365853658536585
3688,2010,7,7,0.8852941176470589
3580,2010,7,4,0.5878048780487806
3661,2010,7,6,0.5838709677419355
3572,2010,7,5,0.7527777777777778
3534,2010,7,2,0.360377358490566
3535,2010,7,0,0.4785714285714286
3493,2010,7,9,0.5820000000000001
3514,2010,7,2,0.3609375
3759,2010,7,2,0.7112903225806452
3726,2010,7,5,0.5366666666666667
3779,2010,7,2,0.4621621621621622
3718,2010,7,5,0.4384615384615385
3511,2010,7,2,0.4833333333333333
3525,2010,7,1,0.327906976744186
3500,2010,7,1,0.4929824561403509
3708,2010,7,6,0.5904109589041097
3704,2010,7,1,0.4152173913043478
3782,2010,7,2,0.5098360655737705
3531,2010,7,9,0.3475247524752475
3742,2010,7,2,0.3622950819672131
3762,2010,7,0,0.7451612903225807
3627,2010,7,5,0.4934426229508197
3501,2010,7,8,0.6302325581395349
3760,2010,7,9,0.6783783783783784
3571,2010,7,7,0.4785714285714286
3768,2010,7,4,0.5392857142857143
3777,2010,7,4,0.4113636363636364
3607,2010,7,7,0.725531914893617
3597,2010,7,8,0.7775510204081633
3593,2010,7,0,0.5261904761904762
3570,2010,7,9,0.4510204081632653
3492,2010,7,8,0.562
3589,2010,7,2,0.5355555555555556
3508,2010,7,5,0.3907407407407408
3680,2010,7,5,0.65
3655,2010,7,1,0.4851851851851851
3553,2010,7,0,0.403448275862069
3711,2010,7,2,0.6688888888888889
3722,2010,7,5,0.4369565217391304
3642,2010,7,0,0.9780487804878047
3663,2010,7,4,0.3742857142857143
3755,2010,7,6,0.6543478260869565
3681,2010,7,6,0.4891891891891892
3672,2010,7,1,0.3589285714285714
3599,2010,7,9,0.8130434782608695
3605,2010,7,4,0.7166666666666667
3781,2010,7,8,0.5765957446808511
3611,2010,7,8,0.4081081081081081
3733,2010,7,2,0.743939393939394
3657,2010,7,2,0.5824324324324325
3774,2010,7,9,0.971875
3764,2010,7,4,0.4927272727272727
3654,2010,7,6,0.4785714285714286
3622,2010,7,5,0.5807692307692307
3737,2010,7,7,0.6622641509433963
3626,2010,7,5,0.3447368421052632
3778,2010,7,6,0.360377358490566
3694,2010,7,7,0.5551724137931034
3766,2010,7,5,0.7814814814814816
3555,2010,7,0,0.6161290322580646
3491,2010,7,1,0.446031746031746
3565,2010,7,1,0.5910714285714286
3543,2010,7,2,0.3638297872340426
3489,2010,7,7,0.7275862068965517
3551,2010,7,5,0.5982456140350877
3732,2010,7,9,0.385
3490,2010,7,2,0.471875
3495,2010,7,2,0.6543478260869565
3658,2010,7,8,0.7606060606060606
3583,2010,7,9,0.6794117647058824
3748,2010,7,9,0.6302325581395349
3602,2010,7,9,0.8591836734693877
3723,2010,7,0,0.9344827586206896
3600,2010,7,7,0.5604651162790698
3562,2010,7,7,0.3537037037037037
3521,2010,7,9,0.4442622950819672
3569,2010,7,8,0.4209876543209876
3690,2010,7,5,0.4897435897435898
3512,2010,7,1,0.2454545454545454
3509,2010,7,3,0.5098360655737705
3563,2010,7,1,0.718867924528302
3633,2010,7,7,0.5162162162162163
3771,2010,7,9,0.4693548387096774
3533,2010,7,7,0.5577777777777778
3604,2010,7,4,0.4608108108108108
3584,2010,7,9,0.5867924528301887
3540,2010,7,1,0.4277777777777778
3683,2010,7,9,0.5554054054054054
3587,2010,7,4,0.804
3653,2010,7,8,0.90327868852459
3757,2010,7,0,0.2603448275862069
3567,2010,7,0,0.4441860465116279
3520,2010,7,5,0.3887096774193548
3513,2010,7,6,0.5390243902439025
3692,2010,7,2,0.4547619047619048
3664,2010,7,4,0.4155172413793103
3749,2010,7,7,0.5705882352941177
3505,2010,7,9,0.6767441860465117
3558,2010,7,2,0.4123287671232877
3751,2010,7,0,0.6081967213114754
3594,2010,7,1,0.5017857142857143
3619,2010,7,5,0.6065789473684211
3645,2010,7,6,0.8354166666666667
3595,2010,7,8,0.4891891891891892
3720,2010,7,4,0.4784615384615385
3689,2010,7,9,0.5262295081967213
3564,2010,7,4,0.6157894736842106
3744,2010,7,5,0.6683333333333333
3763,2010,7,4,0.4516666666666667
3536,2010,7,4,0.448936170212766
3685,2010,7,5,0.7000000000000001
3612,2010,7,9,0.5403846153846155
3728,2010,7,6,0.41875
3761,2010,7,0,0.6109375
3678,2010,7,3,0.5654545454545454
3712,2010,7,1,0.4684782608695652
3710,2010,7,2,0.6885714285714286
3715,2010,7,6,0.4323076923076923
3541,2010,7,3,0.6295238095238095
3686,2010,7,1,0.6047619047619048
3507,2010,7,9,0.446031746031746
3620,2010,7,8,0.5211538461538462
3638,2010,7,4,0.5020833333333333
3703,2010,7,5,0.5596153846153846
3529,2010,7,1,0.6490196078431373
3504,2010,7,4,0.4875
3526,2010,7,6,0.5390243902439025
3482,2010,7,2,0.4852631578947368
3788,2010,7,8,0.9472972972972972
3743,2010,7,4,0.8450980392156863
3730,2010,7,9,0.6089285714285715
3494,2010,7,7,0.5553191489361703
3496,2010,7,4,0.4804347826086957
3662,2010,7,4,0.588
3487,2010,7,1,0.3486111111111111
3560,2010,7,8,0.6169230769230769
3624,2010,7,2,0.5554054054054054
3644,2010,7,6,0.6622641509433963
3665,2010,7,7,0.5086956521739131
3767,2010,7,6,0.3649350649350649
3547,2010,7,2,0.6959183673469388
3684,2010,7,0,0.5029411764705882
3552,2010,7,7,0.6214285714285714
3656,2010,7,1,0.2875
3530,2010,7,5,0.5596153846153846
3746,2010,7,4,0.4942028985507246
3714,2010,7,2,0.6557692307692308
3639,2010,7,5,0.3258064516129032
3695,2010,7,9,0.45
3484,2010,7,5,0.4945205479452055
3775,2010,7,4,0.4395833333333334
3566,2010,7,6,0.5189655172413793
3629,2010,7,7,0.4168539325842696
3506,2010,7,8,0.5631578947368421
3613,2010,7,9,0.6467741935483872
3783,2010,7,8,0.4795454545454545
3682,2010,7,7,0.4902439024390244
3598,2010,7,2,0.5631578947368421
3585,2010,7,8,0.5738095238095239
3705,2010,7,7,0.5075949367088608
3675,2010,7,6,0.3576271186440678
3696,2010,7,8,0.7367346938775511
3483,2010,7,7,0.7274193548387097
3588,2010,7,2,0.8220000000000001
3538,2010,7,5,0.4022222222222222
3659,2010,7,5,0.4568181818181818
3693,2010,7,0,0.8200000000000001
3687,2010,7,5,0.5403846153846155
3573,2010,7,4,0.2396825396825396
3700,2010,7,2,0.3976744186046512
3517,2010,7,2,0.4428571428571429
3716,2010,7,2,0.5019230769230769
3634,2010,7,1,0.4606557377049181
3698,2010,7,0,0.5101694915254238
3499,2010,7,8,0.4466666666666667
3576,2010,7,8,0.4507246376811594
3725,2010,7,4,0.5938775510204082
3577,2010,7,6,0.7035087719298246
3707,2010,7,1,0.482
3706,2010,7,0,0.6243243243243244
3581,2010,7,4,0.7000000000000001
3481,2010,7,1,0.7025
3701,2010,7,0,0.6871428571428572
3621,2010,7,1,0.4236842105263158
3503,2010,7,5,0.7974358974358975
3786,2010,7,5,0.5289473684210527
3561,2010,7,0,0.5340425531914894
3729,2010,7,5,0.3241935483870968
3590,2010,7,4,0.6557692307692308
3518,2010,7,9,0.826984126984127
3579,2010,7,5,0.3535211267605634
3724,2010,7,1,0.6859649122807018
3592,2010,7,9,0.4015384615384615
3549,2010,7,6,0.9634615384615384
3671,2010,7,4,0.5229166666666667
3719,2010,7,9,0.4575757575757576
3601,2010,7,4,0.7977272727272727
3498,2010,7,5,0.5113207547169811
3586,2010,7,5,0.5019230769230769
3614,2010,7,1,0.4277777777777778
3702,2010,7,4,0.3746268656716418
3522,2010,7,5,0.553448275862069
3651,2010,7,3,0.4390625
3709,2010,7,5,0.4929824561403509
3519,2010,7,7,0.4918367346938775
3721,2010,7,5,0.7104166666666667
3666,2010,7,2,0.523913043478261
3623,2010,7,8,0.8745454545454546
3568,2010,7,5,0.4327586206896552
3632,2010,7,8,0.5122448979591837
3554,2010,7,1,0.4358490566037736
3640,2010,7,0,0.7680851063829788
3652,2010,7,5,0.7367346938775511
3747,2010,7,0,0.323728813559322
3532,2010,7,2,0.5017241379310345
3539,2010,7,5,0.8886363636363637
3524,2010,7,2,0.3981132075471698
3648,2010,7,5,0.6760869565217391
3609,2010,7,9,0.8638888888888889
3502,2010,7,5,0.8442857142857143
3603,2010,7,9,0.3637931034482758
3758,2010,7,5,0.510909090909091
3772,2010,7,6,0.602
3736,2010,7,1,0.442
3628,2010,7,3,0.4573529411764706
3739,2010,7,3,0.531578947368421
3515,2010,7,4,0.5412698412698413
3738,2010,7,5,0.4303571428571429
3646,2010,7,1,0.7000000000000001
3787,2010,7,2,0.559016393442623
3578,2010,7,6,0.5410256410256411
3679,2010,7,5,0.6563636363636364
3756,2010,7,4,0.874468085106383
3753,2010,7,1,0.4648148148148148
3745,2010,7,9,0.4275
3697,2010,7,7,0.4918367346938775
3650,2010,7,7,0.4693548387096774
3557,2010,7,5,0.5569444444444445
3616,2010,7,5,0.3288461538461539
3550,2010,7,9,0.662
3668,2010,7,8,0.9147058823529411
3773,2010,7,5,0.4279411764705882
3750,2010,7,1,0.6622641509433963
3606,2010,7,2,0.7930232558139535
3676,2010,7,5,0.6806451612903226
3667,2010,7,2,0.3595238095238095
3615,2010,7,8,0.802
3731,2010,7,1,0.5113207547169811
3641,2010,7,6,0.4945205479452055
3673,2010,7,5,0.5631578947368421
3631,2010,7,0,0.4785714285714286
3497,2010,7,3,0.6636363636363637
3548,2010,7,7,0.7696428571428572
3770,2010,7,7,0.3053571428571429
3488,2010,7,0,0.4369565217391304
3510,2010,7,1,0.35125
3674,2010,7,2,0.511764705882353
3901,2011,8,3,0.5553846153846154
3986,2011,8,7,0.5229166666666667
3956,2011,8,2,0.4092592592592592
3933,2011,8,3,0.6685185185185185
3833,2011,8,8,0.4568181818181818
4000,2011,8,7,0.6513513513513514
3870,2011,8,1,0.7519230769230769
4045,2011,8,7,0.5730158730158731
3818,2011,8,5,0.4593220338983051
3953,2011,8,1,0.5340425531914894
4029,2011,8,0,0.3691176470588235
3997,2011,8,2,0.5261904761904762
4080,2011,8,4,0.9109090909090908
3926,2011,8,9,0.4795454545454545
3909,2011,8,4,0.3973684210526316
4095,2011,8,4,0.4482142857142857
4102,2011,8,5,0.3682926829268292
4108,2011,8,1,0.7229508196721312
3889,2011,8,0,0.382
3839,2011,8,2,0.3681818181818181
3978,2011,8,8,0.6467741935483872
4023,2011,8,6,0.9602739726027396
4003,2011,8,8,0.5896551724137932
3984,2011,8,0,0.4194029850746268
3821,2011,8,0,0.5754098360655738
4017,2011,8,1,0.4940298507462686
4066,2011,8,6,0.7919354838709678
3974,2011,8,1,0.8555555555555556
3968,2011,8,3,0.6625
3959,2011,8,2,0.5375
3941,2011,8,3,0.5390243902439025
4057,2011,8,1,0.6161290322580646
4070,2011,8,3,0.6245283018867924
4089,2011,8,4,0.3290909090909091
4097,2011,8,8,0.35625
4042,2011,8,3,0.4390625
3990,2011,8,1,0.5835820895522388
3994,2011,8,3,0.4833333333333333
3860,2011,8,3,0.8420000000000001
3929,2011,8,1,0.6686274509803922
3927,2011,8,3,0.6413333333333333
4008,2011,8,8,0.7717948717948718
3832,2011,8,3,0.7131578947368421
3885,2011,8,7,0.4618421052631579
4012,2011,8,3,0.4052631578947369
3829,2011,8,8,0.2312499999999999
4065,2011,8,3,0.5553846153846154
4019,2011,8,0,0.511764705882353
4046,2011,8,5,0.3275
4025,2011,8,2,0.4276595744680851
4084,2011,8,7,0.3472727272727273
3879,2011,8,3,0.47
3798,2011,8,9,0.4108433734939759
4043,2011,8,3,0.785
3831,2011,8,9,0.5779661016949152
3795,2011,8,4,0.8387755102040817
4036,2011,8,2,0.612962962962963
4067,2011,8,9,0.2805555555555555
4085,2011,8,3,0.642
4090,2011,8,6,0.6381818181818182
4099,2011,8,0,0.5027777777777778
4119,2011,8,7,0.7522727272727273
3892,2011,8,3,0.57625
3874,2011,8,4,0.31375
3888,2011,8,0,0.742
3876,2011,8,2,0.6191489361702128
3877,2011,8,3,0.8563636363636364
3916,2011,8,8,0.8083333333333333
4055,2011,8,3,0.6625
3802,2011,8,6,0.7634920634920636
4052,2011,8,3,0.4254237288135593
3969,2011,8,6,0.4775
3973,2011,8,6,0.5537313432835821
4039,2011,8,6,0.3954545454545455
3836,2011,8,1,0.4672413793103449
3826,2011,8,7,0.9472222222222224
4032,2011,8,9,0.6396551724137931
3840,2011,8,6,0.3886363636363636
3949,2011,8,3,0.3447368421052632
4028,2011,8,0,0.4466666666666667
4026,2011,8,1,0.6138888888888889
3887,2011,8,3,0.7472727272727273
4006,2011,8,3,0.4932203389830509
3991,2011,8,3,0.4924528301886792
3996,2011,8,1,0.9693548387096774
3904,2011,8,7,0.5244186046511629
4033,2011,8,4,0.4492537313432836
3985,2011,8,1,0.4693548387096774
3917,2011,8,3,0.5211538461538462
4047,2011,8,3,0.6726027397260275
3890,2011,8,7,0.7657894736842106
4053,2011,8,9,0.7260869565217392
3913,2011,8,3,0.3459016393442623
3834,2011,8,5,0.440625
3806,2011,8,3,0.595945945945946
3848,2011,8,3,0.4152173913043478
3866,2011,8,9,0.7240740740740741
3800,2011,8,1,0.6721518987341772
3810,2011,8,8,0.4358490566037736
3849,2011,8,3,0.7158730158730159
3801,2011,8,8,0.7654545454545455
3823,2011,8,5,0.5854166666666667
3912,2011,8,1,0.3941176470588236
3928,2011,8,0,0.3848837209302326
3943,2011,8,8,0.452112676056338
3827,2011,8,7,0.6169230769230769
3793,2011,8,4,0.5022727272727273
3954,2011,8,3,0.3425531914893617
4002,2011,8,0,0.5705882352941177
3854,2011,8,3,0.3638297872340426
3838,2011,8,3,0.8296875
3993,2011,8,0,0.4366666666666666
3846,2011,8,4,0.5891304347826087
3847,2011,8,3,0.3564516129032258
3975,2011,8,9,0.45
3982,2011,8,1,0.4254237288135593
3809,2011,8,0,0.42
4103,2011,8,3,0.2784615384615385
3980,2011,8,1,0.4301587301587302
3906,2011,8,6,0.5022727272727273
4073,2011,8,1,0.985
3893,2011,8,1,0.3516666666666667
3872,2011,8,3,0.5019230769230769
3873,2011,8,8,0.7295454545454546
3871,2011,8,3,0.6075757575757575
4079,2011,8,0,0.4630769230769231
3989,2011,8,7,0.4648148148148148
3970,2011,8,8,0.3921875
4098,2011,8,1,0.6051724137931035
4071,2011,8,3,0.885
3987,2011,8,1,0.9408163265306124
3950,2011,8,4,0.5854166666666667
4011,2011,8,2,0.953658536585366
3942,2011,8,1,0.3171052631578948
4021,2011,8,3,0.5800000000000001
3824,2011,8,3,0.7354430379746836
3967,2011,8,0,0.385
4069,2011,8,9,0.3492753623188406
3896,2011,8,8,0.5229166666666667
3863,2011,8,9,0.5910714285714286
3791,2011,8,3,0.4532258064516129
3864,2011,8,3,0.4340909090909091
3807,2011,8,1,0.525
3914,2011,8,3,0.6326086956521739
3903,2011,8,3,0.3516666666666667
3918,2011,8,1,0.5972972972972973
3921,2011,8,2,0.7166666666666667
3851,2011,8,2,0.2903846153846153
4015,2011,8,3,0.4114754098360656
4086,2011,8,5,0.4785714285714286
4035,2011,8,7,0.5020833333333333
3880,2011,8,8,0.596875
4107,2011,8,1,0.6723684210526316
3925,2011,8,3,0.3349206349206349
4091,2011,8,1,0.4641791044776119
3937,2011,8,4,0.3589285714285714
4117,2011,8,4,0.4839285714285714
4001,2011,8,2,0.5456140350877193
4113,2011,8,8,0.9325581395348838
3899,2011,8,4,0.2927272727272728
4115,2011,8,7,0.2623188405797101
4092,2011,8,7,0.6452054794520549
3952,2011,8,3,0.7981481481481482
3811,2011,8,0,0.568918918918919
3947,2011,8,3,0.4608108108108108
3907,2011,8,5,0.4532258064516129
3814,2011,8,3,0.4859375
3858,2011,8,0,0.5437500000000001
3940,2011,8,0,0.5018518518518519
4038,2011,8,9,0.3932432432432433
4009,2011,8,8,0.5022727272727273
3995,2011,8,0,0.4228070175438597
4093,2011,8,3,0.5423529411764706
4051,2011,8,7,0.6098039215686275
3966,2011,8,1,0.4924528301886792
4007,2011,8,2,0.764406779661017
3816,2011,8,9,0.4132352941176471
3946,2011,8,0,0.3352941176470588
3789,2011,8,4,0.8438596491228071
4024,2011,8,4,0.8902777777777777
4037,2011,8,1,0.4078125
3859,2011,8,2,0.3057971014492754
4034,2011,8,8,0.62
3842,2011,8,3,0.756140350877193
4050,2011,8,4,0.4914893617021277
3790,2011,8,2,0.7240963855421687
3837,2011,8,4,0.53
4074,2011,8,3,0.3415094339622642
3813,2011,8,3,0.9319444444444444
4106,2011,8,1,0.3492753623188406
3843,2011,8,1,0.3166666666666667
3988,2011,8,6,0.3637931034482758
3869,2011,8,4,0.3651515151515151
3948,2011,8,3,0.6859649122807018
3936,2011,8,5,0.5086956521739131
3910,2011,8,6,0.6913793103448276
3963,2011,8,1,0.3350877192982456
3955,2011,8,5,0.5949152542372882
3934,2011,8,1,0.6396551724137931
4118,2011,8,7,0.3459016393442623
4056,2011,8,1,0.517741935483871
3951,2011,8,4,0.3825396825396825
3804,2011,8,3,0.9194444444444444
4082,2011,8,9,0.5779661016949152
3905,2011,8,9,0.7086206896551724
3902,2011,8,3,0.3927835051546391
3962,2011,8,6,0.5472727272727272
3841,2011,8,6,0.4929824561403509
4087,2011,8,3,0.7392857142857143
4111,2011,8,0,0.5157142857142857
3965,2011,8,0,0.5824324324324325
3931,2011,8,4,0.4340909090909091
3844,2011,8,5,0.7613333333333333
4048,2011,8,1,0.4918367346938775
4020,2011,8,0,0.573469387755102
3964,2011,8,7,0.6734375
3983,2011,8,3,0.5553191489361703
4112,2011,8,3,0.6717647058823529
3820,2011,8,9,0.622
3852,2011,8,1,0.6790322580645162
4088,2011,8,7,0.476271186440678
4005,2011,8,1,0.323728813559322
4049,2011,8,4,0.5938775510204082
4060,2011,8,2,0.6191489361702128
3878,2011,8,2,0.4833333333333333
3886,2011,8,1,0.4106060606060606
4077,2011,8,0,0.6191176470588236
4101,2011,8,6,0.4795454545454545
4059,2011,8,5,0.55
3830,2011,8,1,0.7445945945945946
3883,2011,8,3,0.5585714285714286
4004,2011,8,3,0.3651515151515151
4054,2011,8,0,0.502
3794,2011,8,7,0.5015151515151516
3867,2011,8,2,0.4948051948051948
3894,2011,8,9,0.362
4083,2011,8,2,0.6452380952380953
3924,2011,8,8,0.4278688524590164
4105,2011,8,5,0.525609756097561
3897,2011,8,3,0.8130434782608695
3853,2011,8,1,0.6686274509803922
3992,2011,8,3,0.4608108108108108
3922,2011,8,2,0.3865384615384615
4062,2011,8,7,0.7442857142857143
4016,2011,8,7,0.4384615384615385
3857,2011,8,1,0.7068181818181819
4013,2011,8,9,0.617948717948718
4068,2011,8,5,0.4217391304347826
3957,2011,8,5,0.5516666666666666
3792,2011,8,4,0.4403508771929825
3805,2011,8,5,0.5011904761904762
4104,2011,8,2,0.7721311475409837
3900,2011,8,1,0.4785714285714286
3898,2011,8,5,0.55
4076,2011,8,4,0.5362068965517242
3803,2011,8,9,0.553448275862069
3822,2011,8,6,0.4419354838709677
4022,2011,8,3,0.722
3850,2011,8,4,0.5836363636363636
3935,2011,8,3,0.475
4116,2011,8,3,0.2611111111111111
3923,2011,8,5,0.743103448275862
3891,2011,8,2,0.3950819672131148
3875,2011,8,9,0.3861538461538462
3919,2011,8,4,0.7394736842105264
3865,2011,8,7,0.6841269841269841
3861,2011,8,5,0.3810126582278481
4072,2011,8,3,0.756140350877193
3932,2011,8,3,0.5705882352941177
3799,2011,8,4,0.2898305084745763
3845,2011,8,4,0.6365079365079366
3999,2011,8,1,0.6913793103448276
3944,2011,8,4,0.6314814814814815
3915,2011,8,3,0.9442857142857142
3835,2011,8,0,0.6243243243243244
3884,2011,8,3,0.6479166666666667
3960,2011,8,5,0.5107843137254902
3815,2011,8,3,0.4125
3945,2011,8,1,0.7160714285714286
3939,2011,8,5,0.5229166666666667
4078,2011,8,5,0.8111111111111111
4027,2011,8,6,0.5013888888888889
3930,2011,8,5,0.8145833333333333
3908,2011,8,0,0.682
4010,2011,8,0,0.7519230769230769
3796,2011,8,3,0.7220588235294118
4096,2011,8,1,0.5086956521739131
4110,2011,8,4,0.6972222222222223
4061,2011,8,0,0.4532258064516129
4041,2011,8,3,0.4674418604651163
4040,2011,8,3,0.4063829787234043
3971,2011,8,3,0.41875
3819,2011,8,7,0.8675675675675676
4030,2011,8,9,0.4660714285714286
3938,2011,8,1,0.3654545454545455
4014,2011,8,3,0.6161290322580646
3856,2011,8,5,0.5388888888888889
3972,2011,8,9,0.4036585365853659
3998,2011,8,2,0.3295081967213115
3961,2011,8,5,0.7246153846153847
4109,2011,8,1,0.6779411764705883
3895,2011,8,4,0.525
3979,2011,8,1,0.6682539682539683
3920,2011,8,9,0.3848837209302326
3828,2011,8,8,0.3067796610169492
4058,2011,8,3,0.9204081632653062
3882,2011,8,7,0.6880597014925374
4075,2011,8,2,0.335
4064,2011,8,2,0.5122448979591837
3911,2011,8,9,0.7711538461538462
4063,2011,8,0,0.3915254237288136
3881,2011,8,9,0.435
3976,2011,8,9,0.4710843373493976
4018,2011,8,4,0.523913043478261
3825,2011,8,4,0.3981132075471698
3797,2011,8,2,0.5318181818181819
3868,2011,8,2,0.9472222222222224
3862,2011,8,3,0.475
3981,2011,8,5,0.423943661971831
3855,2011,8,8,0.3651515151515151
3808,2011,8,5,0.5404494382022472
4100,2011,8,3,0.9547619047619048
4044,2011,8,6,0.428
3977,2011,8,1,0.4063829787234043
4114,2011,8,0,0.475
4031,2011,8,3,0.55
3817,2011,8,3,0.3638297872340426
3812,2011,8,3,0.335
