topic_id,year,rank,word_phi,phi,word_relevance,relevance
7,2010,11,young,0.005413401315582413,tableau,8.003999987273403
7,2010,12,coat,0.005318981525194348,monastic,8.003999987273403
7,2010,13,pair,0.005004248890567463,environment,7.821678430479449
7,2010,14,bright,0.004280363830925628,ruby,7.821678430479449
7,2010,15,jean,0.004028577723224121,terry,7.821678430479449
7,2010,16,classic,0.0038397381424479906,allusion,7.821678430479449
7,2010,17,blue,0.0038397381424479906,folk,7.821678430479449
7,2010,18,sporty,0.003745318352059925,billionaire,7.821678430479449
7,2010,19,cool,0.0037138450885972367,flow,7.598534879165239
7,2010,20,denim,0.0037138450885972367,intent,7.598534879165239
8,2010,1,print,0.01586651653188658,mien,9.18340275313224
8,2010,2,skirt,0.015525301122598697,cobalt,9.065619717475858
8,2010,3,white,0.010748285392568328,knicker,9.065619717475858
8,2010,4,short,0.007984440577336473,cha,8.777937645024075
8,2010,5,coat,0.007506739004333436,pea,8.490255572572295
8,2010,6,blue,0.007029037431330399,velour,8.238941144291388
8,2010,7,chiffon,0.006824308185757669,quirk,8.238941144291388
8,2010,8,silk,0.006824308185757669,topstitching,8.084790464464131
8,2010,9,jacket,0.006619578940184939,circa,8.084790464464131
8,2010,10,sweater,0.0063124850718258435,folk,7.902468907670177
8,2010,11,spring,0.006039512744395537,outrageous,7.902468907670177
8,2010,12,floral,0.0056641757941788655,bubblegum,7.902468907670177
8,2010,13,blouse,0.005459446548606135,milanese,7.902468907670177
8,2010,14,lace,0.005459446548606135,seamless,7.902468907670177
8,2010,15,trouser,0.005288838843962193,jogging,7.902468907670177
8,2010,16,pink,0.005118231139318251,tableau,7.679325356355964
8,2010,17,signature,0.00453816494352885,additional,7.679325356355964
8,2010,18,leather,0.004231071075169754,drawing,7.679325356355964
8,2010,19,pant,0.004094584911454601,amusing,7.679325356355964
8,2010,20,shirt,0.003889855665881871,gigantic,7.679325356355964
9,2010,1,jacket,0.020008598736647155,camisole,9.845309988990248
9,2010,2,skirt,0.012865032906703707,prairie,9.152162808430305
9,2010,3,pant,0.01226973575420842,following,9.095004394590356
9,2010,4,silk,0.011641366537685617,easygoing,8.900848380149398
9,2010,5,coat,0.008731024903264212,stripy,8.659686323332512
9,2010,6,print,0.008697952839236698,offbeat,8.45901562787036
9,2010,7,leather,0.007110493765915931,plush,8.207701199589453
9,2010,8,wool,0.006151403909117968,pullover,8.207701199589453
9,2010,9,white,0.00588682739689784,ecru,8.207701199589453
9,2010,10,trouser,0.005390746436485101,cobalt,8.207701199589453
9,2010,11,cotton,0.004795449283989814,knicker,8.053550519762194
9,2010,12,short,0.004729305155934782,tulip,8.053550519762194
9,2010,13,hand,0.004365512451632106,platinum,8.053550519762194
9,2010,14,belt,0.004100935939411979,seamless,7.871228962968242
9,2010,15,suit,0.0040678638753844625,inclined,7.648085411654031
9,2010,16,blue,0.0040678638753844625,takeaway,7.648085411654031
9,2010,17,sweater,0.004001719747329431,lantern,7.648085411654031
9,2010,18,soft,0.003869431491219367,assortment,7.648085411654031
9,2010,19,bag,0.003869431491219367,outlier,7.648085411654031
9,2010,20,button,0.003869431491219367,meantime,7.36040333920225
0,2011,1,skirt,0.015079262791596855,skimpy,8.943759770645496
0,2011,2,jacket,0.013983760793916743,frothy,8.633604842341658
0,2011,3,leather,0.013017141384198995,realm,8.538294662537334
0,2011,4,white,0.011986080680500064,handed,8.538294662537334
0,2011,5,short,0.007314086866864287,muslin,8.538294662537334
0,2011,6,trouser,0.007249645572883104,forte,8.432934146879507
0,2011,7,coat,0.007152983631911329,device,8.432934146879507
0,2011,8,shirt,0.007152983631911329,gauze,8.315151111223123
0,2011,9,pant,0.007056321690939554,towel,8.315151111223123
0,2011,10,print,0.006283026163165356,cowl,8.1816197185986
0,2011,11,sleeve,0.005638613223353525,obi,8.027469038771343
0,2011,12,silk,0.005606392576362933,artsy,8.027469038771343
0,2011,13,waist,0.005090862224513468,brave,8.027469038771343
0,2011,14,suit,0.005090862224513468,opener,8.027469038771343
0,2011,15,pleated,0.004961979636551102,static,7.8451474819773885
0,2011,16,strong,0.004768655754607553,marble,7.8451474819773885
0,2011,17,blazer,0.004478669931692229,nail,7.62200393066318
0,2011,18,shoulder,0.0043175666967392706,tunnel,7.62200393066318
0,2011,19,signature,0.0043175666967392706,narrative,7.62200393066318
0,2011,20,spring,0.00409202216780513,opulent,7.62200393066318
1,2011,1,skirt,0.01759539154736782,leitmotif,8.678574747988591
1,2011,2,gown,0.015827297096902983,handed,8.678574747988591
1,2011,3,silk,0.012633320025095535,aubergine,8.416210483521102
1,2011,4,white,0.010865225574630696,crucial,8.416210483521102
1,2011,5,jacket,0.010637084355215879,gauze,8.416210483521102
1,2011,6,coat,0.010294872526093651,debutante,8.310849967863273
1,2011,7,print,0.008669366337763076,opulent,8.310849967863273
1,2011,8,leather,0.006986824844578794,standard,7.9053848597551095
1,2011,9,simple,0.006901271887298238,lbd,7.9053848597551095
1,2011,10,number,0.006045742314492671,shapely,7.9053848597551095
1,2011,11,lace,0.005732048137797296,static,7.723063302961155
1,2011,12,sleeve,0.005675012832943592,enthusiastic,7.723063302961155
1,2011,13,cocktail,0.005275765698967661,skimpy,7.723063302961155
1,2011,14,pant,0.005275765698967661,sensation,7.499919751646946
1,2011,15,wool,0.004648377345576912,ample,7.499919751646946
1,2011,16,chiffon,0.004562824388296355,narrative,7.499919751646946
1,2011,17,shoulder,0.00436320082130839,appliquéd,7.499919751646946
1,2011,18,satin,0.004334683168881538,obi,7.212237679195164
1,2011,19,beaded,0.0042776478640278335,anxiety,7.212237679195164
1,2011,20,pink,0.004249130211600981,corsage,7.212237679195164
2,2011,1,print,0.018255578093306288,romper,9.279491206846327
2,2011,2,jacket,0.012105991822016163,skimpy,8.79991812658444
2,2011,3,leather,0.010109791042853923,romp,8.632864041921277
2,2011,4,skirt,0.008821919572426671,gauze,8.537553862116951
2,2011,5,shirt,0.008596542065101903,appliquéd,8.314410310802739
2,2011,6,pant,0.00853214849158054,bunny,8.314410310802739
2,2011,7,white,0.008177983837213047,handed,8.18087891817822
2,2011,8,short,0.008016999903409639,stick,8.02672823835096
2,2011,9,silk,0.006632538072700344,delicious,8.02672823835096
2,2011,10,suit,0.0059242087639653565,diamant,8.02672823835096
2,2011,11,denim,0.005344666602273093,artsy,8.02672823835096
2,2011,12,high,0.004990501947905599,slope,8.02672823835096
2,2011,13,coat,0.004571943720016743,cowl,7.8444066815570075
2,2011,14,floral,0.00450755014649538,marble,7.8444066815570075
2,2011,15,blue,0.00450755014649538,watcher,7.8444066815570075
2,2011,16,lace,0.004217779065649248,raunchy,7.8444066815570075
2,2011,17,jean,0.004185582278888567,skort,7.8444066815570075
2,2011,18,sexy,0.003895811198042435,mall,7.621263130242795
2,2011,19,pink,0.0037670240509997104,spider,7.333581057791015
2,2011,20,pair,0.0037670240509997104,theatric,7.333581057791015
3,2011,1,coat,0.027762782447751985,neckpiece,8.407732706138507
3,2011,2,jacket,0.019331122593249532,device,8.312422526334178
3,2011,3,leather,0.01889411583249788,narrative,8.312422526334178
3,2011,4,fur,0.017531682990154496,superb,8.207062010676353
3,2011,5,skirt,0.01167065114007352,opulent,8.089278975019969
3,2011,6,sweater,0.008097478213927662,cabaret,8.089278975019969
3,2011,7,pant,0.0078147091334413,petticoat,7.955747582395447
3,2011,8,fall,0.007686177733220226,worker,7.955747582395447
3,2011,9,wool,0.007660471453176011,slingback,7.801596902568189
3,2011,10,high,0.006349451170921056,ponyhair,7.801596902568189
3,2011,11,tweed,0.006040975810390478,standard,7.801596902568189
3,2011,12,boot,0.005449731369373538,fatigue,7.801596902568189
3,2011,13,collar,0.00519266856893139,brave,7.801596902568189
3,2011,14,silk,0.00519266856893139,ample,7.801596902568189
3,2011,15,shoulder,0.004987018328577671,cowl,7.619275345774234
3,2011,16,cashmere,0.004987018328577671,anxiety,7.619275345774234
3,2011,17,print,0.004678542968047094,monogram,7.619275345774234
3,2011,18,shearling,0.004575717847870235,samurai,7.619275345774234
3,2011,19,short,0.00449859900773759,theatric,7.619275345774234
3,2011,20,big,0.004472892727693375,melancholy,7.396131794460024
4,2011,1,leather,0.011573857432537825,device,8.842461542751028
4,2011,2,jacket,0.011417875526438933,intelligent,8.688310862923771
4,2011,3,white,0.00876618312275776,realm,8.601299485934138
4,2011,4,body,0.00854780845421931,tab,8.505989306129816
4,2011,5,skirt,0.008391826548120419,obi,8.400628790471988
4,2011,6,coat,0.0076119170176259555,poufy,8.282845754815607
4,2011,7,high,0.007549524255186398,economic,8.282845754815607
4,2011,8,print,0.0075183278739666196,roman,8.149314362191081
4,2011,9,work,0.006769614724691936,standard,7.9951636823638275
4,2011,10,shoulder,0.006707221962252379,romper,7.9951636823638275
4,2011,11,pant,0.006145687100296365,cowl,7.9951636823638275
4,2011,12,shirt,0.0049290282327250036,frothy,7.9951636823638275
4,2011,13,material,0.0045234752768678835,witchy,7.9951636823638275
4,2011,14,short,0.0043362969895492124,opulent,7.812842125569871
4,2011,15,fact,0.0042427078458898764,melancholy,7.812842125569871
4,2011,16,hand,0.003993136796131649,uncompromising,7.589698574255661
4,2011,17,sleeve,0.003837154890032756,grey,7.589698574255661
4,2011,18,silk,0.0036187802214943067,pleaser,7.589698574255661
4,2011,19,strong,0.003587583840274528,veil,7.589698574255661
4,2011,20,past,0.003587583840274528,paneling,7.589698574255661
5,2011,1,skirt,0.011290602744484974,device,8.836731616755472
5,2011,2,print,0.009611487464535927,theatric,8.526576688451634
5,2011,3,jacket,0.007613919286665508,frothy,8.526576688451634
5,2011,4,coat,0.005876903479821666,cabaret,8.431266508647308
5,2011,5,white,0.005326848474321117,offhand,8.2081229573331
5,2011,6,short,0.005124196630189335,pom,8.074591564708577
5,2011,7,gown,0.005037345839847143,martial,7.9204408848813195
5,2011,8,young,0.004632042151583579,supermarket,7.9204408848813195
5,2011,9,suit,0.00451624109779399,melancholy,7.9204408848813195
5,2011,10,presentation,0.004429390307451798,ample,7.738119328087363
5,2011,11,lace,0.004371489780557003,realm,7.738119328087363
5,2011,12,signature,0.004284638990214811,damn,7.738119328087363
5,2011,13,work,0.004255688726767413,bouncy,7.738119328087363
5,2011,14,leather,0.0041977881998726185,poufy,7.738119328087363
5,2011,15,pink,0.004110937409530426,heartfelt,7.738119328087363
5,2011,16,chiffon,0.004081987146083029,romper,7.514975776773154
5,2011,17,big,0.003995136355740838,worker,7.514975776773154
5,2011,18,audience,0.0037345839847142607,crown,7.514975776773154
5,2011,19,life,0.003676683457819466,handed,7.514975776773154
5,2011,20,place,0.0035898326674772742,superb,7.514975776773154
6,2011,1,jacket,0.013215104933410935,frothy,9.292112783166436
6,2011,2,skirt,0.010989763429080078,petticoat,9.068969231852227
6,2011,3,print,0.009654558526481564,spider,8.493605086948664
6,2011,4,lace,0.009312198295046047,theatric,8.24229065866776
6,2011,5,chiffon,0.009038310109897633,karate,7.905818422046547
6,2011,6,short,0.008867129994179875,veil,7.682674870732338
6,2011,7,silk,0.008250881577595947,monogram,7.682674870732338
6,2011,8,white,0.007805813276729775,standard,7.682674870732338
6,2011,9,satin,0.00749768906843781,delicious,7.682674870732338
6,2011,10,gown,0.007326508952720052,mineral,7.682674870732338
6,2011,11,coat,0.006744496559279674,pvc,7.682674870732338
6,2011,12,shoulder,0.006402136327844157,roman,7.682674870732338
6,2011,13,pant,0.0061624841658392965,romp,7.682674870732338
6,2011,14,leather,0.0057516518881166765,realm,7.682674870732338
6,2011,15,suit,0.005066931425245644,aristocratic,7.394992798280555
6,2011,16,sleeve,0.004690335170666575,martial,7.394992798280555
6,2011,17,high,0.004484919031805265,relevance,7.394992798280555
6,2011,18,hand,0.004279502892943956,bejeweled,7.394992798280555
6,2011,19,strong,0.004211030846656852,knockout,7.394992798280555
6,2011,20,pink,0.004039850730939094,loopy,7.394992798280555
7,2011,1,print,0.010637963050388695,skimpy,9.102612275941514
7,2011,2,jacket,0.009977024517672238,artsy,8.98482924028513
7,2011,3,pant,0.00830894155414975,melee,8.514825611039395
7,2011,4,leather,0.008120101973373619,gauze,8.514825611039395
7,2011,5,skirt,0.008025682182985553,romp,8.003999987273403
7,2011,6,white,0.006924117961791459,offhand,8.003999987273403
7,2011,7,high,0.006294652692537689,allusion,7.821678430479449
7,2011,8,short,0.006105813111761558,brave,7.821678430479449
7,2011,9,big,0.0056022408963585435,billionaire,7.821678430479449
7,2011,10,shirt,0.0055078211059704785,roman,7.821678430479449
7,2011,11,young,0.005413401315582413,standard,7.821678430479449
7,2011,12,coat,0.005318981525194348,loopy,7.821678430479449
7,2011,13,pair,0.005004248890567463,offbeat,7.598534879165239
7,2011,14,bright,0.004280363830925628,condition,7.598534879165239
7,2011,15,jean,0.004028577723224121,park,7.598534879165239
7,2011,16,classic,0.0038397381424479906,muslin,7.598534879165239
7,2011,17,blue,0.0038397381424479906,debutante,7.598534879165239
7,2011,18,sporty,0.003745318352059925,device,7.598534879165239
7,2011,19,cool,0.0037138450885972367,sensation,7.598534879165239
7,2011,20,denim,0.0037138450885972367,handed,7.598534879165239
8,2011,1,print,0.01586651653188658,nighttime,8.238941144291388
8,2011,2,skirt,0.015525301122598697,skimpy,8.084790464464131
8,2011,3,white,0.010748285392568328,petticoat,8.084790464464131
8,2011,4,short,0.007984440577336473,shapely,7.902468907670177
8,2011,5,coat,0.007506739004333436,fatigue,7.679325356355964
8,2011,6,blue,0.007029037431330399,artsy,7.679325356355964
8,2011,7,chiffon,0.006824308185757669,leitmotif,7.679325356355964
8,2011,8,silk,0.006824308185757669,opener,7.391643283904186
8,2011,9,jacket,0.006619578940184939,making,7.391643283904186
8,2011,10,sweater,0.0063124850718258435,ample,7.391643283904186
8,2011,11,spring,0.006039512744395537,crucial,7.391643283904186
8,2011,12,floral,0.0056641757941788655,pvc,7.391643283904186
8,2011,13,blouse,0.005459446548606135,folly,7.391643283904186
8,2011,14,lace,0.005459446548606135,intelligent,7.391643283904186
8,2011,15,trouser,0.005288838843962193,relevance,7.391643283904186
8,2011,16,pink,0.005118231139318251,corsage,7.391643283904186
8,2011,17,signature,0.00453816494352885,romper,7.391643283904186
8,2011,18,leather,0.004231071075169754,marble,6.98617817579602
8,2011,19,pant,0.004094584911454601,kaleidoscope,6.98617817579602
8,2011,20,shirt,0.003889855665881871,bejeweled,6.98617817579602
9,2011,1,jacket,0.020008598736647155,cowl,8.826740407995675
9,2011,2,skirt,0.012865032906703707,petticoat,8.659686323332512
9,2011,3,pant,0.01226973575420842,offbeat,8.45901562787036
9,2011,4,silk,0.011641366537685617,devoted,8.341232592213974
9,2011,5,coat,0.008731024903264212,martial,8.207701199589453
9,2011,6,print,0.008697952839236698,enthusiastic,8.207701199589453
9,2011,7,leather,0.007110493765915931,superb,8.053550519762194
9,2011,8,wool,0.006151403909117968,marble,7.871228962968242
9,2011,9,white,0.00588682739689784,standard,7.871228962968242
9,2011,10,trouser,0.005390746436485101,veil,7.871228962968242
9,2011,11,cotton,0.004795449283989814,ample,7.648085411654031
9,2011,12,short,0.004729305155934782,obi,7.648085411654031
9,2011,13,hand,0.004365512451632106,worker,7.648085411654031
9,2011,14,belt,0.004100935939411979,narrative,7.648085411654031
9,2011,15,suit,0.0040678638753844625,piecer,7.648085411654031
9,2011,16,blue,0.0040678638753844625,bunny,7.648085411654031
9,2011,17,sweater,0.004001719747329431,forte,7.36040333920225
9,2011,18,soft,0.003869431491219367,bejeweled,7.36040333920225
9,2011,19,bag,0.003869431491219367,blank,7.36040333920225
9,2011,20,button,0.003869431491219367,relevance,7.36040333920225
0,2012,1,skirt,0.015079262791596855,sensible,9.371203785472439
0,2012,2,jacket,0.013983760793916743,impeccable,9.180148548709727
0,2012,3,leather,0.013017141384198995,dolman,9.068922913599504
0,2012,4,white,0.011986080680500064,harem,8.538294662537334
0,2012,5,short,0.007314086866864287,muslin,8.538294662537334
0,2012,6,trouser,0.007249645572883104,streamer,8.538294662537334
0,2012,7,coat,0.007152983631911329,loud,8.538294662537334
0,2012,8,shirt,0.007152983631911329,chemise,8.538294662537334
0,2012,9,pant,0.007056321690939554,device,8.432934146879507
0,2012,10,print,0.006283026163165356,aged,8.432934146879507
0,2012,11,sleeve,0.005638613223353525,triple,8.432934146879507
0,2012,12,silk,0.005606392576362933,beloved,8.315151111223123
0,2012,13,waist,0.005090862224513468,grecian,8.1816197185986
0,2012,14,suit,0.005090862224513468,optic,8.1816197185986
0,2012,15,pleated,0.004961979636551102,cowl,8.1816197185986
0,2012,16,strong,0.004768655754607553,recession,8.027469038771343
0,2012,17,blazer,0.004478669931692229,stroke,7.8451474819773885
0,2012,18,shoulder,0.0043175666967392706,procession,7.8451474819773885
0,2012,19,signature,0.0043175666967392706,loyal,7.8451474819773885
0,2012,20,spring,0.00409202216780513,shortage,7.62200393066318
1,2012,1,skirt,0.01759539154736782,leitmotif,8.678574747988591
1,2012,2,gown,0.015827297096902983,grecian,8.511520663325424
1,2012,3,silk,0.012633320025095535,shirtwaist,8.511520663325424
1,2012,4,white,0.010865225574630696,reliable,8.416210483521102
1,2012,5,jacket,0.010637084355215879,predominant,8.19306693220689
1,2012,6,coat,0.010294872526093651,triple,8.19306693220689
1,2012,7,print,0.008669366337763076,puzzle,8.059535539582367
1,2012,8,leather,0.006986824844578794,bride,8.059535539582367
1,2012,9,simple,0.006901271887298238,wrist,7.9053848597551095
1,2012,10,number,0.006045742314492671,topstitching,7.723063302961155
1,2012,11,lace,0.005732048137797296,loyal,7.723063302961155
1,2012,12,sleeve,0.005675012832943592,procession,7.499919751646946
1,2012,13,cocktail,0.005275765698967661,appliquéd,7.499919751646946
1,2012,14,pant,0.005275765698967661,soigné,7.499919751646946
1,2012,15,wool,0.004648377345576912,harem,7.212237679195164
1,2012,16,chiffon,0.004562824388296355,aviator,7.212237679195164
1,2012,17,shoulder,0.00436320082130839,divine,7.212237679195164
1,2012,18,satin,0.004334683168881538,beret,7.212237679195164
1,2012,19,beaded,0.0042776478640278335,cowl,7.212237679195164
1,2012,20,pink,0.004249130211600981,froufrou,7.212237679195164
2,2012,1,print,0.018255578093306288,outrageous,8.79991812658444
2,2012,2,jacket,0.012105991822016163,tutu,8.719875418910906
2,2012,3,leather,0.010109791042853923,miniature,8.537553862116951
2,2012,4,skirt,0.008821919572426671,versatile,8.432193346459126
2,2012,5,shirt,0.008596542065101903,harem,8.432193346459126
2,2012,6,pant,0.00853214849158054,spice,8.432193346459126
2,2012,7,white,0.008177983837213047,bunny,8.314410310802739
2,2012,8,short,0.008016999903409639,vixen,8.314410310802739
2,2012,9,silk,0.006632538072700344,beret,8.314410310802739
2,2012,10,suit,0.0059242087639653565,appliquéd,8.314410310802739
2,2012,11,denim,0.005344666602273093,verland,8.18087891817822
2,2012,12,high,0.004990501947905599,diamant,8.02672823835096
2,2012,13,coat,0.004571943720016743,procession,8.02672823835096
2,2012,14,floral,0.00450755014649538,laden,8.02672823835096
2,2012,15,blue,0.00450755014649538,contender,8.02672823835096
2,2012,16,lace,0.004217779065649248,chenille,8.02672823835096
2,2012,17,jean,0.004185582278888567,argyle,8.02672823835096
2,2012,18,sexy,0.003895811198042435,streamer,8.02672823835096
2,2012,19,pink,0.0037670240509997104,raunchy,7.8444066815570075
2,2012,20,pair,0.0037670240509997104,frilly,7.8444066815570075
3,2012,1,coat,0.027762782447751985,beret,8.648894762955393
3,2012,2,jacket,0.019331122593249532,recession,8.648894762955393
3,2012,3,leather,0.01889411583249788,loud,8.57478679080167
3,2012,4,fur,0.017531682990154496,beloved,8.494744083128134
3,2012,5,skirt,0.01167065114007352,device,8.312422526334178
3,2012,6,sweater,0.008097478213927662,impeccable,8.207062010676353
3,2012,7,pant,0.0078147091334413,wrist,8.089278975019969
3,2012,8,fall,0.007686177733220226,granny,7.955747582395447
3,2012,9,wool,0.007660471453176011,raison,7.955747582395447
3,2012,10,high,0.006349451170921056,aviator,7.801596902568189
3,2012,11,tweed,0.006040975810390478,soigné,7.801596902568189
3,2012,12,boot,0.005449731369373538,shirtwaist,7.801596902568189
3,2012,13,collar,0.00519266856893139,slingback,7.801596902568189
3,2012,14,silk,0.00519266856893139,laden,7.801596902568189
3,2012,15,shoulder,0.004987018328577671,dickey,7.619275345774234
3,2012,16,cashmere,0.004987018328577671,shortage,7.619275345774234
3,2012,17,print,0.004678542968047094,horde,7.619275345774234
3,2012,18,shearling,0.004575717847870235,anxiety,7.619275345774234
3,2012,19,short,0.00449859900773759,matchy,7.619275345774234
3,2012,20,big,0.004472892727693375,verland,7.619275345774234
4,2012,1,leather,0.011573857432537825,device,8.842461542751028
4,2012,2,jacket,0.011417875526438933,poufy,8.282845754815607
4,2012,3,white,0.00876618312275776,economic,8.282845754815607
4,2012,4,body,0.00854780845421931,flyaway,8.282845754815607
4,2012,5,skirt,0.008391826548120419,loud,8.282845754815607
4,2012,6,coat,0.0076119170176259555,grecian,8.149314362191081
4,2012,7,high,0.007549524255186398,surrounding,7.9951636823638275
4,2012,8,print,0.0075183278739666196,cowl,7.9951636823638275
4,2012,9,work,0.006769614724691936,curvaceous,7.9951636823638275
4,2012,10,shoulder,0.006707221962252379,beloved,7.812842125569871
4,2012,11,pant,0.006145687100296365,exceptional,7.812842125569871
4,2012,12,shirt,0.0049290282327250036,recession,7.589698574255661
4,2012,13,material,0.0045234752768678835,gym,7.589698574255661
4,2012,14,short,0.0043362969895492124,notable,7.589698574255661
4,2012,15,fact,0.0042427078458898764,aviator,7.589698574255661
4,2012,16,hand,0.003993136796131649,grey,7.589698574255661
4,2012,17,sleeve,0.003837154890032756,citron,7.589698574255661
4,2012,18,silk,0.0036187802214943067,horde,7.589698574255661
4,2012,19,strong,0.003587583840274528,uncompromising,7.589698574255661
4,2012,20,past,0.003587583840274528,commentary,7.589698574255661
5,2012,1,skirt,0.011290602744484974,device,8.836731616755472
5,2012,2,print,0.009611487464535927,bride,8.431266508647308
5,2012,3,jacket,0.007613919286665508,commentary,8.325905992989483
5,2012,4,coat,0.005876903479821666,grecian,8.2081229573331
5,2012,5,white,0.005326848474321117,loyal,8.2081229573331
5,2012,6,short,0.005124196630189335,tutu,8.2081229573331
5,2012,7,gown,0.005037345839847143,pom,8.074591564708577
5,2012,8,young,0.004632042151583579,haired,8.074591564708577
5,2012,9,suit,0.00451624109779399,sensible,7.9204408848813195
5,2012,10,presentation,0.004429390307451798,puzzle,7.9204408848813195
5,2012,11,lace,0.004371489780557003,startling,7.738119328087363
5,2012,12,signature,0.004284638990214811,horde,7.738119328087363
5,2012,13,work,0.004255688726767413,poufy,7.738119328087363
5,2012,14,leather,0.0041977881998726185,streamer,7.738119328087363
5,2012,15,pink,0.004110937409530426,heartfelt,7.738119328087363
5,2012,16,chiffon,0.004081987146083029,beloved,7.738119328087363
5,2012,17,big,0.003995136355740838,granny,7.738119328087363
5,2012,18,audience,0.0037345839847142607,overlap,7.514975776773154
5,2012,19,life,0.003676683457819466,impeccable,7.514975776773154
5,2012,20,place,0.0035898326674772742,procession,7.514975776773154
6,2012,1,jacket,0.013215104933410935,beloved,8.781287159400446
6,2012,2,skirt,0.010989763429080078,frilly,8.694275782410816
6,2012,3,print,0.009654558526481564,drift,8.59896560260649
6,2012,4,lace,0.009312198295046047,spider,8.493605086948664
6,2012,5,chiffon,0.009038310109897633,loud,8.375822051292282
6,2012,6,short,0.008867129994179875,haired,8.24229065866776
6,2012,7,silk,0.008250881577595947,miniature,8.24229065866776
6,2012,8,white,0.007805813276729775,granny,8.24229065866776
6,2012,9,satin,0.00749768906843781,laden,8.24229065866776
6,2012,10,gown,0.007326508952720052,recession,8.088139978840498
6,2012,11,coat,0.006744496559279674,exceptional,8.088139978840498
6,2012,12,shoulder,0.006402136327844157,aviator,7.905818422046547
6,2012,13,pant,0.0061624841658392965,predominant,7.905818422046547
6,2012,14,leather,0.0057516518881166765,wrist,7.905818422046547
6,2012,15,suit,0.005066931425245644,circumstance,7.905818422046547
6,2012,16,sleeve,0.004690335170666575,chemise,7.682674870732338
6,2012,17,high,0.004484919031805265,soigné,7.682674870732338
6,2012,18,hand,0.004279502892943956,sensible,7.394992798280555
6,2012,19,strong,0.004211030846656852,vixen,7.394992798280555
6,2012,20,pink,0.004039850730939094,shortage,7.394992798280555
7,2012,1,print,0.010637963050388695,sensible,8.69714716783335
7,2012,2,jacket,0.009977024517672238,aviator,8.158150667100662
7,2012,3,pant,0.00830894155414975,haired,7.821678430479449
7,2012,4,leather,0.008120101973373619,contender,7.821678430479449
7,2012,5,skirt,0.008025682182985553,soigné,7.821678430479449
7,2012,6,white,0.006924117961791459,ruby,7.821678430479449
7,2012,7,high,0.006294652692537689,dickey,7.821678430479449
7,2012,8,short,0.006105813111761558,loopy,7.821678430479449
7,2012,9,big,0.0056022408963585435,muslin,7.598534879165239
7,2012,10,shirt,0.0055078211059704785,gym,7.598534879165239
7,2012,11,young,0.005413401315582413,device,7.598534879165239
7,2012,12,coat,0.005318981525194348,tutu,7.3108528067134575
7,2012,13,pair,0.005004248890567463,perky,7.3108528067134575
7,2012,14,bright,0.004280363830925628,bunny,7.3108528067134575
7,2012,15,jean,0.004028577723224121,averse,7.3108528067134575
7,2012,16,classic,0.0038397381424479906,granny,7.3108528067134575
7,2012,17,blue,0.0038397381424479906,diamant,7.3108528067134575
7,2012,18,sporty,0.003745318352059925,miniature,7.3108528067134575
7,2012,19,cool,0.0037138450885972367,chenille,7.3108528067134575
7,2012,20,denim,0.0037138450885972367,beloved,7.3108528067134575
8,2012,1,print,0.01586651653188658,mediterranean,8.857980352697613
8,2012,2,skirt,0.015525301122598697,loud,8.690926268034445
8,2012,3,white,0.010748285392568328,haired,8.490255572572295
8,2012,4,short,0.007984440577336473,chemise,8.372472536915911
8,2012,5,coat,0.007506739004333436,wrist,8.372472536915911
8,2012,6,blue,0.007029037431330399,sensible,8.372472536915911
8,2012,7,chiffon,0.006824308185757669,topstitching,8.084790464464131
8,2012,8,silk,0.006824308185757669,frilly,8.084790464464131
8,2012,9,jacket,0.006619578940184939,remote,8.084790464464131
8,2012,10,sweater,0.0063124850718258435,harem,7.902468907670177
8,2012,11,spring,0.006039512744395537,loungewear,7.902468907670177
8,2012,12,floral,0.0056641757941788655,jogging,7.902468907670177
8,2012,13,blouse,0.005459446548606135,outrageous,7.902468907670177
8,2012,14,lace,0.005459446548606135,loyal,7.902468907670177
8,2012,15,trouser,0.005288838843962193,pistachio,7.902468907670177
8,2012,16,pink,0.005118231139318251,amusing,7.679325356355964
8,2012,17,signature,0.00453816494352885,spice,7.679325356355964
8,2012,18,leather,0.004231071075169754,leitmotif,7.679325356355964
8,2012,19,pant,0.004094584911454601,triple,7.679325356355964
8,2012,20,shirt,0.003889855665881871,bride,7.391643283904186
9,2012,1,jacket,0.020008598736647155,loyal,9.152162808430305
9,2012,2,skirt,0.012865032906703707,harem,8.96984125163635
9,2012,3,pant,0.01226973575420842,cowl,8.826740407995675
9,2012,4,silk,0.011641366537685617,stripy,8.659686323332512
9,2012,5,coat,0.008731024903264212,puzzle,8.564376143528186
9,2012,6,print,0.008697952839236698,recession,8.45901562787036
9,2012,7,leather,0.007110493765915931,exceptional,8.053550519762194
9,2012,8,wool,0.006151403909117968,wrist,8.053550519762194
9,2012,9,white,0.00588682739689784,aged,8.053550519762194
9,2012,10,trouser,0.005390746436485101,spice,7.871228962968242
9,2012,11,cotton,0.004795449283989814,insulation,7.871228962968242
9,2012,12,short,0.004729305155934782,miniature,7.648085411654031
9,2012,13,hand,0.004365512451632106,perky,7.648085411654031
9,2012,14,belt,0.004100935939411979,sensible,7.648085411654031
9,2012,15,suit,0.0040678638753844625,outlier,7.648085411654031
9,2012,16,blue,0.0040678638753844625,bunny,7.648085411654031
9,2012,17,sweater,0.004001719747329431,corsage,7.36040333920225
